user_id,1-07h,1-08h,1-09h,1-10h,1-11h,1-12h,1-13h,1-14h,1-15h,1-16h,1-17h,1-18h,1-19h,1-20h,1-21h,1-22h,1-23h,2-07h,2-08h,2-09h,2-10h,2-11h,2-12h,2-13h,2-14h,2-15h,2-16h,2-17h,2-18h,2-19h,2-20h,2-21h,2-22h,2-23h,3-07h,3-08h,3-09h,3-10h,3-11h,3-12h,3-13h,3-14h,3-15h,3-16h,3-17h,3-18h,3-19h,3-20h,3-21h,3-22h,3-23h,4-07h,4-08h,4-09h,4-10h,4-11h,4-12h,4-13h,4-14h,4-15h,4-16h,4-17h,4-18h,4-19h,4-20h,4-21h,4-22h,4-23h,5-07h,5-08h,5-09h,5-10h,5-11h,5-12h,5-13h,5-14h,5-15h,5-16h,5-17h,5-18h,5-19h,5-20h,5-21h,5-22h,5-23h
36,14430.0,2440.0,6480.0,2870.0,60140.0,1840.0,3650.0,0.0,4680.0,7300.0,4310.0,11660.0,7310.0,3580.0,3670.0,4740.0,4570.0,2320.0,0.0,0.0,0.0,0.0,2090.0,80460.0,8650.0,0.0,0.0,4470.0,0.0,1750.0,10780.0,0.0,1230.0,0.0,48760.0,10800.0,0.0,14830.0,0.0,0.0,0.0,0.0,0.0,70780.0,0.0,0.0,95170.0,58850.0,37870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20390.0,5650.0,3950.0,94360.0,285090.0,4540.0,2210.0,0.0,114170.0,89630.0,6830.0,0.0,5900.0,140840.0,1360.0,29130.0
37,18330.0,7320.0,1250.0,39660.0,24250.0,9180.0,40850.0,25810.0,3080.0,17260.0,19090.0,1240.0,2150.0,1390.0,4990.0,6100.0,3960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17390.0,0.0,92150.0,6040.0,0.0,0.0,0.0,0.0,0.0,215720.0,0.0,0.0,0.0,0.0,0.0,0.0,3340.0,0.0,0.0,30380.0,0.0,0.0,0.0,41000.0,21240.0,343890.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22240.0,38640.0,2240.0,571390.0,0.0,0.0,0.0,27960.0,38850.0,5070.0,426510.0,0.0,0.0
38,1220.0,1050.0,260.0,62790.0,0.0,5090.0,12640.0,6990.0,990.0,4300.0,9860.0,700.0,790.0,18140.0,2200.0,33620.0,2610.0,0.0,920.0,0.0,11180.0,0.0,0.0,0.0,0.0,0.0,0.0,7110.0,2680.0,730.0,0.0,2140.0,1770.0,0.0,0.0,560.0,0.0,0.0,38590.0,0.0,0.0,0.0,0.0,0.0,18770.0,10870.0,0.0,0.0,0.0,0.0,77030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84460.0,7150.0,102860.0,30590.0,9480.0,26730.0,1050.0,0.0,30010.0,1750.0,58980.0,850.0,7750.0,3140.0,0.0,12710.0
39,0.0,1790.0,11650.0,1950.0,56460.0,2640.0,0.0,3030.0,6060.0,1030.0,0.0,10310.0,11160.0,1130.0,13340.0,16360.0,2510.0,3400.0,0.0,0.0,0.0,0.0,0.0,0.0,18470.0,0.0,11100.0,0.0,76130.0,0.0,0.0,0.0,0.0,0.0,0.0,49310.0,0.0,23190.0,0.0,6780.0,0.0,0.0,0.0,50560.0,0.0,0.0,175290.0,22150.0,0.0,36610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960.0,6520.0,56870.0,3340.0,4820.0,0.0,57240.0,0.0,272810.0,140600.0,0.0,1190.0,570.0,0.0,0.0,8850.0,63230.0
40,12530.0,21370.0,0.0,0.0,48590.0,1850.0,13680.0,2210.0,2500.0,21610.0,12440.0,54700.0,0.0,7810.0,0.0,6060.0,990.0,10320.0,0.0,0.0,0.0,0.0,3320.0,0.0,4090.0,0.0,7130.0,0.0,7080.0,4380.0,0.0,1910.0,0.0,0.0,5890.0,0.0,0.0,0.0,170400.0,64200.0,0.0,35550.0,0.0,0.0,0.0,0.0,0.0,0.0,79860.0,35480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8450.0,140410.0,95130.0,3550.0,0.0,0.0,793320.0,9240.0,0.0,0.0,97460.0,57850.0,0.0,123570.0,210770.0,0.0,116110.0
41,4170.0,1140.0,300.0,1110.0,0.0,0.0,0.0,0.0,0.0,1620.0,8220.0,5270.0,0.0,0.0,1410.0,0.0,2830.0,4570.0,5990.0,0.0,8800.0,0.0,1080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,10800.0,3600.0,0.0,0.0,0.0,7780.0,0.0,0.0,0.0,0.0,20690.0,0.0,0.0,0.0,0.0,0.0,0.0,27830.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14670.0,55810.0,9140.0,120650.0,3600.0,18350.0,1180.0,7010.0,0.0,64400.0,0.0,0.0,0.0,45170.0,420.0,39640.0,250.0
42,19560.0,4900.0,2050.0,370.0,4320.0,7290.0,18190.0,4930.0,5720.0,12770.0,16610.0,3820.0,4800.0,15520.0,9160.0,13730.0,28410.0,11890.0,0.0,11440.0,3210.0,0.0,13810.0,19620.0,0.0,0.0,71050.0,9120.0,13570.0,7950.0,0.0,0.0,1750.0,40070.0,0.0,0.0,8100.0,0.0,0.0,75310.0,0.0,0.0,23270.0,0.0,15500.0,77340.0,0.0,103430.0,121290.0,21450.0,0.0,0.0,0.0,0.0,9220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47440.0,243780.0,38310.0,900340.0,590.0,0.0,1900.0,0.0,543400.0,18660.0,125230.0,7590.0,0.0,33220.0,0.0,203150.0,762860.0
43,0.0,4220.0,1850.0,4570.0,3060.0,5480.0,0.0,13290.0,3180.0,3320.0,14930.0,690.0,3050.0,4040.0,7030.0,0.0,4840.0,1600.0,2790.0,0.0,4860.0,0.0,10320.0,580.0,0.0,0.0,40310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16960.0,44970.0,0.0,14460.0,0.0,77070.0,8010.0,22380.0,12040.0,114080.0,0.0,0.0,97700.0,8000.0,19830.0,0.0,0.0,0.0,3080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1730.0,79420.0,950.0,630.0,2600.0,59980.0,117390.0,57660.0,13800.0,53540.0,8190.0,0.0,6820.0,12090.0,193590.0,55210.0,49750.0
44,3600.0,39100.0,11850.0,10750.0,310.0,6550.0,9020.0,31000.0,0.0,4920.0,2730.0,11020.0,4390.0,14560.0,197280.0,2080.0,3350.0,0.0,0.0,0.0,0.0,30150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19260.0,0.0,0.0,0.0,10670.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205830.0,0.0,251040.0,0.0,173230.0,0.0,5600.0,7570.0,10440.0,0.0,250440.0,1599120.0,0.0,40400.0,658700.0,1130.0,38390.0
45,500.0,4990.0,3970.0,1020.0,16280.0,2070.0,2040.0,6580.0,2560.0,14840.0,7550.0,2870.0,5520.0,1500.0,4190.0,2780.0,14030.0,0.0,0.0,5690.0,0.0,0.0,4210.0,2780.0,0.0,1380.0,15650.0,9240.0,8310.0,0.0,0.0,10840.0,5740.0,7280.0,21710.0,0.0,15100.0,0.0,1710.0,0.0,0.0,0.0,0.0,11940.0,0.0,33340.0,0.0,28360.0,18280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63020.0,131460.0,35730.0,25460.0,16370.0,0.0,1340.0,6480.0,48180.0,7890.0,53660.0,0.0,3550.0,86340.0,9630.0,55560.0,0.0
46,12710.0,1900.0,17780.0,7270.0,0.0,1430.0,3200.0,0.0,2850.0,8100.0,440.0,0.0,2270.0,1420.0,4210.0,1970.0,3060.0,1740.0,7100.0,0.0,17940.0,0.0,0.0,2940.0,0.0,14180.0,0.0,0.0,13670.0,5920.0,0.0,0.0,3150.0,2520.0,0.0,0.0,16070.0,77580.0,30050.0,0.0,69420.0,0.0,0.0,0.0,98600.0,17580.0,0.0,23020.0,37470.0,670.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85750.0,820.0,16490.0,0.0,0.0,3080.0,49000.0,104480.0,0.0,840.0,117730.0,53700.0,12310.0,155200.0,0.0,1450.0,1430.0
47,5790.0,10290.0,8640.0,13990.0,8950.0,0.0,9350.0,51430.0,0.0,37110.0,8420.0,0.0,2290.0,5520.0,2650.0,7720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41440.0,0.0,97060.0,0.0,57840.0,24490.0,0.0,81240.0,0.0,0.0,36360.0,22740.0,0.0,0.0,0.0,69450.0,34830.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42700.0,0.0,2980.0,33770.0,215080.0,3710.0,198890.0,1850.0,0.0,138600.0,16490.0,0.0,1470.0,0.0,203980.0,337230.0,0.0
48,19600.0,1860.0,2570.0,31590.0,1080.0,2330.0,28780.0,284310.0,1710.0,670.0,0.0,0.0,2070.0,8750.0,0.0,0.0,1610.0,0.0,0.0,13980.0,0.0,0.0,0.0,7570.0,7920.0,3550.0,0.0,0.0,0.0,0.0,1050.0,0.0,0.0,0.0,22780.0,52290.0,0.0,0.0,0.0,0.0,0.0,21390.0,0.0,0.0,21570.0,0.0,0.0,0.0,0.0,87470.0,325640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3820.0,6110.0,48800.0,0.0,5810.0,0.0,0.0,6180.0,78530.0,0.0,9740.0,25850.0,0.0,4700.0,433350.0
49,540.0,1080.0,3380.0,0.0,720.0,7290.0,0.0,9990.0,9370.0,1430.0,940.0,1010.0,0.0,1330.0,3730.0,550.0,3620.0,1430.0,3590.0,0.0,0.0,0.0,9650.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,0.0,4490.0,0.0,0.0,0.0,0.0,0.0,0.0,29590.0,0.0,0.0,111190.0,0.0,0.0,12720.0,0.0,0.0,28870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30350.0,34640.0,16790.0,55500.0,62060.0,710.0,0.0,0.0,87960.0,1100.0,1650.0,1160.0,3590.0,2330.0,0.0,0.0,0.0
50,0.0,0.0,0.0,4700.0,26500.0,22980.0,890.0,4040.0,0.0,13390.0,4810.0,3590.0,1780.0,9180.0,1430.0,0.0,6480.0,0.0,0.0,0.0,0.0,0.0,310140.0,0.0,0.0,9880.0,0.0,0.0,0.0,4630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25880.0,0.0,0.0,0.0,0.0,0.0,34290.0,132170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16370.0,29450.0,0.0,0.0,0.0,140410.0,2480.0,7790.0,2730.0,0.0,173640.0,2100.0,122360.0,20410.0,1590.0
51,2410.0,4430.0,560.0,12260.0,7840.0,690.0,600.0,2120.0,6090.0,1210.0,19070.0,10730.0,0.0,90150.0,7480.0,17820.0,6140.0,0.0,0.0,0.0,0.0,0.0,44140.0,0.0,0.0,0.0,0.0,0.0,0.0,2380.0,0.0,1820.0,0.0,0.0,0.0,0.0,0.0,81750.0,0.0,72050.0,0.0,0.0,269360.0,6990.0,0.0,25720.0,0.0,0.0,0.0,0.0,44890.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,910.0,64350.0,2170.0,7950.0,84230.0,18110.0,2770.0,8610.0,92480.0,62870.0,0.0,197300.0,2390.0,69770.0,2900.0,134520.0,43260.0
52,2490.0,12450.0,1620.0,0.0,6520.0,103470.0,10190.0,4460.0,22930.0,9140.0,1820.0,25240.0,960.0,4840.0,0.0,2880.0,6130.0,0.0,9680.0,0.0,2630.0,0.0,0.0,0.0,17790.0,0.0,0.0,62300.0,0.0,0.0,0.0,0.0,0.0,0.0,84180.0,0.0,0.0,0.0,13840.0,73610.0,2760.0,0.0,11990.0,0.0,37020.0,0.0,25770.0,36640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31330.0,4190.0,0.0,4160.0,242350.0,26160.0,3790.0,24600.0,2120.0,31330.0,42010.0,16050.0,127760.0,2450.0,0.0,677200.0,14430.0
53,28800.0,14450.0,6340.0,3150.0,2630.0,0.0,1190.0,8490.0,0.0,7390.0,25830.0,2410.0,5550.0,10710.0,25080.0,0.0,5770.0,0.0,0.0,4590.0,0.0,0.0,202400.0,0.0,0.0,0.0,43950.0,0.0,0.0,1830.0,0.0,0.0,0.0,0.0,0.0,0.0,15520.0,0.0,0.0,0.0,0.0,8020.0,49620.0,0.0,0.0,84680.0,17050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4140.0,257360.0,141180.0,7370.0,534520.0,350.0,173750.0,92560.0,4170.0,40620.0,128750.0,0.0,0.0,6360.0,1470.0,109390.0,0.0
54,630.0,4630.0,1470.0,0.0,2080.0,0.0,360.0,16770.0,0.0,13780.0,0.0,8770.0,2520.0,2740.0,1570.0,2310.0,870.0,0.0,0.0,0.0,0.0,0.0,6480.0,0.0,0.0,0.0,0.0,0.0,2840.0,0.0,0.0,1390.0,0.0,17030.0,13260.0,0.0,0.0,0.0,0.0,175570.0,2110.0,28110.0,17020.0,7570.0,0.0,0.0,0.0,14610.0,62840.0,21250.0,1280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49390.0,0.0,0.0,0.0,0.0,0.0,69870.0,0.0,65570.0,33030.0,0.0,1030.0,1000.0,36340.0,58960.0,1550.0,69140.0,14150.0,1010.0,0.0,5860.0,0.0,0.0
55,13400.0,0.0,34960.0,7690.0,0.0,7220.0,0.0,3730.0,25130.0,5910.0,8900.0,46340.0,5210.0,6780.0,2670.0,3270.0,14510.0,60710.0,0.0,0.0,0.0,0.0,24080.0,0.0,0.0,0.0,0.0,2210.0,0.0,0.0,0.0,58850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166650.0,2450.0,0.0,0.0,0.0,0.0,0.0,58660.0,0.0,0.0,14510.0,75610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,820.0,0.0,12870.0,98700.0,5260.0,200140.0,35290.0,3220.0,31990.0,115890.0,5270.0,5900.0,0.0,0.0
56,6520.0,930.0,10150.0,0.0,0.0,4820.0,0.0,0.0,4980.0,0.0,1080.0,0.0,950.0,2370.0,100.0,5000.0,2960.0,0.0,0.0,8040.0,24030.0,0.0,0.0,0.0,74520.0,2180.0,0.0,0.0,1140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42200.0,0.0,63620.0,0.0,18620.0,0.0,49890.0,0.0,0.0,17480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2660.0,0.0,0.0,0.0,0.0,54170.0,0.0,0.0,0.0,44170.0,24630.0,0.0,12760.0,1910.0,5590.0,0.0,5630.0,62420.0,0.0,530.0,0.0,3280.0,1600.0,41780.0,120.0,17910.0
57,1860.0,0.0,14690.0,8010.0,1900.0,0.0,9460.0,36520.0,0.0,5340.0,14940.0,7010.0,47140.0,4560.0,10310.0,1950.0,5540.0,2780.0,43130.0,27570.0,0.0,7650.0,43210.0,40120.0,18570.0,69520.0,1700.0,0.0,0.0,43670.0,0.0,0.0,0.0,0.0,13820.0,0.0,0.0,53650.0,0.0,25380.0,0.0,0.0,0.0,46060.0,36950.0,36240.0,0.0,42500.0,0.0,0.0,0.0,3240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44220.0,0.0,0.0,0.0,0.0,6100.0,0.0,167790.0,5310.0,63340.0,68200.0,1300.0,775360.0,1390.0,338400.0,54910.0,161130.0,0.0,130680.0,0.0,115110.0,0.0
58,12650.0,3360.0,0.0,1020.0,4200.0,210.0,6690.0,0.0,0.0,1500.0,12810.0,5820.0,2520.0,0.0,0.0,4280.0,1690.0,0.0,3130.0,0.0,1090.0,0.0,0.0,2740.0,0.0,0.0,0.0,0.0,0.0,79090.0,0.0,0.0,0.0,0.0,0.0,145990.0,0.0,0.0,96450.0,19950.0,31150.0,36110.0,0.0,24030.0,32360.0,0.0,248040.0,0.0,0.0,6210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,34380.0,0.0,0.0,130850.0,18880.0,281120.0,0.0,2150.0,67790.0,1460.0,55760.0,0.0,197300.0,750.0,0.0
59,0.0,27540.0,0.0,0.0,0.0,0.0,0.0,5610.0,4540.0,41250.0,1790.0,4630.0,2910.0,1470.0,0.0,8270.0,3650.0,18510.0,0.0,0.0,0.0,0.0,0.0,122210.0,0.0,19960.0,0.0,0.0,39930.0,0.0,0.0,0.0,0.0,0.0,0.0,18630.0,0.0,21560.0,0.0,20060.0,0.0,162090.0,0.0,57900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284740.0,33730.0,7680.0,95950.0,1930.0,1670.0,2340.0,0.0,0.0,0.0,547520.0,0.0,0.0,34810.0,11580.0
60,0.0,27830.0,1170.0,1250.0,8150.0,19270.0,0.0,2510.0,3130.0,0.0,24380.0,8630.0,8580.0,17510.0,22810.0,2030.0,34860.0,6490.0,0.0,9780.0,22780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9130.0,0.0,9030.0,0.0,0.0,42690.0,127230.0,15400.0,55860.0,0.0,3830.0,0.0,37980.0,0.0,41390.0,1430.0,55230.0,38610.0,58930.0,0.0,0.0,0.0,0.0,0.0,0.0,151400.0,0.0,4240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7080.0,173880.0,15040.0,374390.0,210010.0,940.0,13880.0,2770.0,0.0,40380.0,40060.0,11560.0,0.0,8820.0,9880.0,0.0,1220.0
61,1400.0,1800.0,0.0,2680.0,1760.0,470.0,10310.0,6710.0,0.0,67890.0,5090.0,6770.0,0.0,34480.0,6500.0,1220.0,22310.0,14170.0,0.0,12220.0,0.0,0.0,0.0,45450.0,0.0,0.0,160420.0,36630.0,0.0,2260.0,0.0,5820.0,0.0,0.0,0.0,0.0,0.0,51610.0,15700.0,0.0,0.0,5410.0,0.0,15540.0,56570.0,0.0,0.0,0.0,0.0,0.0,16810.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56370.0,0.0,61750.0,179770.0,0.0,446720.0,464190.0,18010.0,12140.0,0.0,0.0,5240.0,248200.0,0.0,2530.0,68010.0,4980.0
62,5750.0,1620.0,14300.0,2500.0,1950.0,11320.0,3400.0,3410.0,0.0,0.0,2970.0,5360.0,2980.0,32290.0,5680.0,3310.0,3050.0,3390.0,2340.0,0.0,1050.0,0.0,0.0,0.0,0.0,0.0,0.0,14950.0,0.0,0.0,340.0,0.0,0.0,0.0,0.0,0.0,9830.0,0.0,0.0,0.0,1260.0,57250.0,0.0,82540.0,0.0,0.0,970.0,23680.0,0.0,14260.0,0.0,0.0,0.0,6040.0,0.0,86820.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69360.0,4110.0,163400.0,59120.0,2470.0,9700.0,560.0,56790.0,0.0,27630.0,0.0,77630.0,122350.0,9730.0,3760.0,0.0,108200.0
63,10360.0,12800.0,3750.0,5840.0,8190.0,930.0,310.0,2130.0,2900.0,750.0,1400.0,0.0,2460.0,0.0,590.0,3890.0,4630.0,0.0,3710.0,0.0,14200.0,0.0,11290.0,10000.0,0.0,32950.0,6010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87000.0,0.0,1890.0,0.0,79040.0,0.0,0.0,0.0,0.0,0.0,8480.0,0.0,0.0,69920.0,0.0,96540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45480.0,23960.0,1730.0,10610.0,118940.0,2380.0,22310.0,1800.0,138320.0,24730.0,38590.0,84870.0,0.0,6450.0,14940.0,3160.0,44370.0
64,14200.0,22070.0,710.0,6730.0,8140.0,10380.0,5970.0,0.0,16450.0,10840.0,1890.0,3900.0,6310.0,68270.0,5010.0,0.0,4160.0,0.0,880.0,0.0,860.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3280.0,0.0,0.0,5280.0,0.0,49250.0,0.0,76660.0,67830.0,17170.0,25080.0,13960.0,11160.0,0.0,20030.0,0.0,55370.0,56970.0,0.0,55430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20930.0,0.0,0.0,106010.0,0.0,0.0,0.0,0.0,0.0,0.0,2700.0,373380.0,2350.0,155890.0,12200.0,50930.0,1130.0,9690.0,0.0,21450.0,2260.0,60250.0,1020.0,31430.0,3070.0,592610.0,505470.0
65,540.0,0.0,23830.0,0.0,1000.0,30870.0,1250.0,1720.0,730.0,2780.0,6070.0,7030.0,0.0,9480.0,2310.0,10490.0,0.0,0.0,0.0,9500.0,0.0,0.0,12030.0,14110.0,0.0,0.0,0.0,0.0,5180.0,2030.0,14090.0,23270.0,0.0,0.0,0.0,67650.0,56100.0,45920.0,0.0,0.0,79000.0,47620.0,0.0,0.0,0.0,12910.0,88110.0,0.0,2670.0,0.0,62640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1700.0,0.0,9610.0,7740.0,8980.0,1850.0,125320.0,109790.0,129530.0,1720.0,970.0,0.0,0.0,84230.0,0.0,2940.0,2480.0
66,2240.0,28110.0,0.0,1430.0,0.0,1570.0,5420.0,3630.0,540.0,6770.0,14630.0,2750.0,19820.0,19580.0,340.0,4670.0,3910.0,9030.0,0.0,4530.0,0.0,0.0,1250.0,0.0,12500.0,0.0,0.0,0.0,0.0,0.0,0.0,9030.0,0.0,2560.0,97810.0,0.0,144070.0,0.0,47500.0,0.0,24910.0,33530.0,184330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1570.0,0.0,0.0,0.0,1290.0,0.0,0.0,0.0,57450.0,17350.0,185610.0,2590.0,870.0,9270.0,1220.0,0.0,218390.0,33860.0,0.0,4700.0,90890.0,15200.0,271280.0,0.0,1870.0
67,17060.0,16620.0,5870.0,1010.0,36830.0,3280.0,3090.0,450.0,6170.0,0.0,5590.0,0.0,500.0,2860.0,12520.0,22400.0,460.0,0.0,37870.0,0.0,10540.0,0.0,18160.0,13570.0,0.0,0.0,6430.0,0.0,16020.0,0.0,0.0,0.0,0.0,0.0,17510.0,0.0,0.0,0.0,48320.0,172740.0,13670.0,0.0,0.0,5440.0,0.0,0.0,0.0,172450.0,0.0,0.0,58170.0,0.0,0.0,0.0,1260.0,0.0,0.0,0.0,177860.0,0.0,0.0,0.0,0.0,0.0,0.0,8840.0,0.0,0.0,0.0,12200.0,0.0,1790.0,0.0,760260.0,30380.0,1240.0,2520.0,191440.0,0.0,0.0,5050.0,50640.0,168120.0,0.0,348930.0
68,3600.0,2080.0,1880.0,0.0,1350.0,5400.0,2700.0,2310.0,14180.0,1060.0,3670.0,6890.0,3210.0,690.0,1780.0,760.0,250.0,0.0,0.0,3020.0,0.0,0.0,0.0,3710.0,0.0,0.0,15570.0,11090.0,0.0,0.0,0.0,460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98500.0,0.0,0.0,0.0,0.0,10420.0,0.0,0.0,17590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560.0,307040.0,0.0,36600.0,440.0,19470.0,19040.0,37650.0,69320.0,0.0,87270.0,0.0,65060.0,3220.0,380.0,17080.0,0.0,55920.0
69,0.0,1480.0,0.0,750.0,18400.0,18010.0,4930.0,1390.0,0.0,2380.0,12200.0,16300.0,4870.0,1940.0,13250.0,0.0,5940.0,0.0,11490.0,0.0,0.0,0.0,0.0,48150.0,0.0,0.0,0.0,0.0,2940.0,0.0,30580.0,1470.0,4650.0,620.0,0.0,0.0,0.0,30880.0,0.0,63510.0,0.0,0.0,33540.0,0.0,0.0,75340.0,1840.0,46040.0,0.0,0.0,530090.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34450.0,4310.0,1760.0,0.0,19810.0,0.0,147020.0,89020.0,10480.0,124160.0,382430.0,17800.0,73250.0,85470.0,15720.0,23410.0,25170.0
70,8420.0,0.0,1590.0,10850.0,2360.0,1280.0,8700.0,1210.0,2600.0,0.0,0.0,0.0,1330.0,430.0,5010.0,500.0,0.0,0.0,0.0,2710.0,0.0,0.0,0.0,0.0,4920.0,0.0,0.0,0.0,0.0,2580.0,0.0,0.0,0.0,0.0,0.0,44750.0,0.0,0.0,0.0,15530.0,35170.0,0.0,0.0,0.0,0.0,0.0,20620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1600.0,76020.0,0.0,125060.0,133250.0,171820.0,0.0,0.0,106740.0,0.0,1960.0,0.0,0.0,0.0,33400.0,8570.0,0.0
